PassengerId,HomePlanet,CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,deck,num,side,Transported
6489_01,0,1,16.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1049,0,False
6490_01,1,1,57.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,201,0,True
6490_02,1,0,29.0,-20.0,8.085042389994467,-20.0,10.593746508228618,6.5552194999870945,2,201,0,False
6490_03,1,0,27.0,-20.0,11.120591909852857,8.020467712642253,5.685575990837514,8.468522178011115,2,201,0,True
6490_04,1,0,42.0,-20.0,9.226401166418059,-20.0,5.275583101068727,1.6759677346873627,2,201,0,True
6492_01,0,1,28.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1055,1,True
6493_01,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1050,0,True
6494_01,2,0,38.0,8.499930991912098,1.6759677346873627,9.144210234208265,10.383490853925293,-20.0,5,1344,0,False
6500_01,0,0,32.0,0.0,-20.0,-20.0,0.0,7.91087671975576,4,413,0,False
6501_01,0,0,21.0,-20.0,3.7464164736959065,9.30160186732251,4.8516101359468164,-20.0,5,1240,1,True
6502_01,0,0,6.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1058,1,True
6503_01,0,0,27.0,-20.0,0.0,3.2317269928308447,-20.0,8.691601381215909,5,1347,0,False
6508_01,0,0,32.0,6.9755011042353585,-20.0,2.043720593757007,5.943798646875966,1.6759677346873627,5,1242,1,False
6509_01,0,0,23.0,7.540620400023723,-20.0,5.332842197502667,-20.0,4.020565418446158,5,1243,1,True
6510_01,1,0,29.0,-20.0,1.874470954528848,-20.0,-20.0,10.773024215584554,3,205,0,False
6511_01,0,0,22.0,5.702705671199803,1.874470954528848,3.5384934557948426,-20.0,7.375770798477794,5,1348,0,False
6511_02,0,1,31.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1055,0,False
6511_03,0,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1055,0,True
6512_01,1,0,2.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,80,1,True
6512_02,1,1,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,80,1,True
6512_03,1,0,28.0,-20.0,10.088481378686506,0.0,9.810273752609863,9.410579756275284,0,80,1,False
6513_01,2,0,20.0,4.480694735161004,-20.0,8.49153929139972,-20.0,-20.0,5,1244,1,False
6514_01,1,0,28.0,3.1722217403692636,3.342702213357759,9.833007951661255,10.120571567353311,5.761007853161724,1,251,1,False
6514_02,1,0,42.0,-20.0,10.960156005177632,-20.0,11.836492430785178,1.4354692507258628,1,251,1,False
6517_01,0,0,32.0,6.944590146755638,-20.0,-20.0,7.111479723082217,-20.0,5,1350,0,False
6520_01,0,0,19.0,-20.0,1.4354692507258628,-20.0,9.08117211045052,1.1293461709907573,6,1060,1,False
6522_01,0,0,20.0,-20.0,-20.0,7.780835172764063,0.7052984768275498,-20.0,5,1245,1,True
6523_01,0,1,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1246,1,True
6525_01,0,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1248,1,False
6525_02,0,1,32.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1061,1,True
6525_03,0,1,16.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1061,1,True
6526_01,0,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1056,0,True
6526_02,0,0,12.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1056,0,False
6529_01,0,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1063,1,True
6530_01,2,0,31.0,5.481217901072851,4.835372329334334,8.216457383399355,5.387743159358676,-20.0,4,436,1,False
6531_01,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1064,1,True
6535_01,2,0,35.0,7.885774722724784,-20.0,5.950907528477829,-20.0,-20.0,4,415,0,False
6539_01,1,0,44.0,-20.0,7.970111056022223,7.997181931219459,6.4407687279885195,10.29946031036363,2,242,1,False
6540_01,0,0,13.0,-20.0,7.692752335033077,-20.0,2.1913894413569,-20.0,6,1059,0,True
6541_01,0,0,21.0,-20.0,7.784715451162305,-20.0,-20.0,-20.0,5,1356,0,False
6544_01,1,0,37.0,-20.0,10.49602855926109,6.763319614305801,9.252849788380184,5.892971785566455,2,243,1,True
6545_01,0,0,3.0,-20.0,8.690548497684748,-20.0,8.587016109804942,-20.0,5,1250,1,True
6546_01,0,0,34.0,6.237758961597512,-20.0,5.694167953218245,2.899951292871781,0.0,6,1060,0,False
6547_01,2,0,21.0,8.040138422857696,-20.0,6.64391750702696,-20.0,-20.0,5,1358,0,False
6548_01,0,0,38.0,6.968689954558825,8.299386015231034,-20.0,-20.0,1.4354692507258628,6,1065,1,True
6549_01,2,0,31.0,9.23157968189547,-20.0,0.7052984768275498,5.321585584062937,-20.0,5,1251,1,False
6549_02,2,0,61.0,8.440177801994974,-20.0,7.491687293245202,-20.0,-20.0,3,198,1,False
6552_01,0,0,20.0,-20.0,7.453261752632484,3.49237886176038,5.761007853161724,4.583832042146423,6,1061,0,False
6553_01,0,0,39.0,-20.0,-20.0,-20.0,-20.0,7.8361163077648195,5,1360,0,False
6556_01,2,1,29.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1362,0,True
6556_02,2,1,68.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1362,0,True
6557_01,1,0,38.0,-20.0,6.072927591038706,-20.0,8.632573409961983,10.310255600730436,4,417,0,False
6558_01,0,0,31.0,1.1293461709907573,-20.0,-20.0,7.841717707056895,4.138118690288648,5,1363,0,True
6560_01,0,0,41.0,7.749416436768405,-20.0,-20.0,0.7052984768275498,3.7464164736959065,5,1253,1,True
6561_01,1,0,29.0,3.1722217403692636,10.587205412904401,1.874470954528848,10.979869837237638,9.287422418945356,1,253,1,False
6561_02,1,0,25.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,253,1,True
6562_01,0,0,27.0,-20.0,-20.0,3.394641124207509,3.7075163311861585,7.963264851939241,5,1364,0,False
6563_01,0,0,21.0,-20.0,-20.0,8.01385207820626,1.4354692507258628,7.204132945614622,5,1254,1,True
6563_02,0,0,30.0,-20.0,5.44047707699483,-20.0,0.0,7.909097880299436,6,1067,1,False
6565_01,2,0,40.0,9.305126449744247,0.0,-20.0,-20.0,3.49237886176038,4,437,1,False
6565_02,2,0,59.0,5.471148211193208,-20.0,5.481217901072851,2.5475640831566606,8.722851407506914,5,1255,1,False
6567_01,0,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1063,0,False
6567_02,0,0,41.0,3.1096634552761317,6.214549371227839,3.8909488171370126,-20.0,8.01385207820626,5,1365,0,False
6568_01,0,0,36.0,7.741455027387867,5.878094878888037,-20.0,-20.0,-20.0,5,1366,0,False
6569_01,0,1,58.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1064,0,True
6570_01,0,0,27.0,-20.0,-20.0,-20.0,8.114754015628117,-20.0,6,1068,1,False
6572_01,0,0,24.0,-20.0,1.4354692507258628,6.751427370201748,6.617892994788706,-20.0,5,1256,1,False
6573_01,0,0,50.0,-20.0,8.09605834842947,0.0,-20.0,1.6759677346873627,5,1257,1,True
6574_01,1,0,22.0,-20.0,6.747440864408662,-20.0,7.96840248789502,9.852943434952747,0,65,0,False
6578_01,2,1,26.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,438,1,False
6578_02,2,1,16.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1259,1,True
6580_01,0,0,56.0,-20.0,7.549756482675837,-20.0,5.922247163426413,-20.0,6,1066,0,False
6582_01,1,0,25.0,-20.0,8.865415443782979,5.140191550360599,7.368045874444141,3.8909488171370126,0,66,0,False
6583_01,1,0,13.0,-20.0,5.178508235883344,12.021532839944657,1.874470954528848,4.899148479804181,1,254,1,True
6583_02,1,0,53.0,-20.0,9.636623040733925,-20.0,8.47339734710689,-20.0,1,254,1,True
6585_01,0,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1071,1,True
6585_02,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1260,1,True
6588_01,0,0,38.0,5.355074308645604,5.461002310928472,-20.0,6.079398116160177,-20.0,6,1073,1,True
6588_02,0,1,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1073,1,True
6590_01,1,1,24.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,217,0,False
6590_02,1,0,56.0,-20.0,12.184338067690001,-20.0,0.7052984768275498,10.311368196347338,1,217,0,True
6591_01,0,0,47.0,6.532137460104037,7.5383273542097795,1.1293461709907573,-20.0,7.62733503367521,5,1261,1,False
6592_01,2,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1262,1,True
6593_01,0,0,3.0,-20.0,4.6793510599349935,7.6719693923417,-20.0,-20.0,5,1370,0,True
6593_02,0,0,26.0,-20.0,7.6823979207171105,-20.0,-20.0,4.5019920909843565,5,1370,0,False
6594_01,0,1,34.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1067,0,True
6595_01,0,0,35.0,5.203450612683875,7.901960900738739,1.874470954528848,-20.0,-20.0,6,1074,1,True
6598_01,2,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1263,1,True
6599_01,1,1,49.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,245,1,True
6601_01,0,0,24.0,0.7052984768275498,-20.0,-20.0,4.368576634854211,7.623011841823373,5,1372,0,False
6602_01,0,0,62.0,5.100732090573019,6.445729943801905,9.478139269551807,5.100732090573019,-20.0,5,1265,1,True
6603_01,2,0,25.0,4.697639167749623,-20.0,10.160607288144838,-20.0,-20.0,3,208,0,True
6604_01,1,1,42.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,205,0,True
6606_01,0,0,25.0,5.824706835388955,-20.0,7.3419926893780625,-20.0,-20.0,5,1266,1,False
6608_01,0,0,21.0,7.510523960791871,-20.0,3.0437121565820573,-20.0,8.874770658899335,5,1374,0,False
6609_01,2,1,17.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,420,0,False
6611_01,0,0,41.0,7.616502853209659,-20.0,2.043720593757007,-20.0,-20.0,4,421,0,True
6611_02,0,1,50.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1069,0,False
6611_03,0,0,20.0,-20.0,5.046215970802455,7.445941841512374,0.7052984768275498,-20.0,5,1375,0,True
6613_01,0,1,15.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1078,1,True
6614_01,2,1,29.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1268,1,True
6616_01,0,0,20.0,9.593966696021733,0.0,-20.0,4.522943427037779,2.4403690860392695,5,1377,0,True
6618_01,1,0,35.0,6.786807112928354,10.461976124793994,-20.0,-20.0,7.054785837347641,2,246,1,True
6620_01,0,0,22.0,-20.0,5.355074308645604,6.475131629414449,5.702705671199803,6.178985969060841,6,1079,1,True
6621_01,0,0,43.0,-20.0,-20.0,7.631645410052855,-20.0,2.1913894413569,5,1378,0,True
6622_01,0,0,54.0,7.85100605425352,-20.0,4.165880829163775,2.8210907216764523,-20.0,6,1070,0,False
6622_02,0,1,15.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1070,0,True
6623_01,1,1,38.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,218,0,True
6624_01,0,0,44.0,8.479469090446926,-20.0,2.7366859571119715,7.631645410052855,7.282958524464221,6,1071,0,False
6625_01,0,1,34.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1072,0,True
6625_02,0,0,15.0,1.1293461709907573,8.028695740255332,3.394641124207509,-20.0,-20.0,5,1379,0,False
6626_01,0,1,24.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1073,0,False
6628_01,0,0,29.0,-20.0,-20.0,6.470274247290987,6.965272084416483,4.3208358131731455,5,1381,0,False
6630_01,0,0,19.0,-20.0,8.311639560324299,-20.0,0.7052984768275498,1.4354692507258628,5,1270,1,True
6631_01,1,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,208,0,False
6633_01,1,0,26.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,255,1,True
6634_01,1,1,46.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,219,0,True
6634_02,1,1,64.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,219,0,True
6635_01,1,0,17.0,-20.0,8.666127258331983,3.5384934557948426,6.32688564300394,2.899951292871781,2,209,0,False
6635_02,1,0,45.0,-20.0,6.656750832700413,9.086051915691598,7.03211415186992,8.988833258119023,2,209,0,False
6637_01,2,0,27.0,8.54236226624372,-20.0,-20.0,-20.0,-20.0,5,1271,1,False
6638_01,0,1,29.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1074,0,False
6639_01,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1075,0,True
6641_01,1,1,26.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,247,1,True
6641_02,1,1,39.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,247,1,True
6642_01,0,1,59.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1081,1,True
6643_01,0,0,20.0,-20.0,1.874470954528848,3.4444774760849572,-20.0,7.6948144190600525,5,1272,1,False
6645_01,0,1,17.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1083,1,True
6646_01,0,1,47.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1084,1,True
6647_01,0,0,29.0,0.7052984768275498,1.1293461709907573,8.83029128495423,3.5384934557948426,-20.0,5,1273,1,True
6649_01,0,0,16.0,4.660801781619412,-20.0,6.43578976180734,-20.0,-20.0,5,1274,1,False
6650_01,0,0,48.0,2.6458725068107314,-20.0,-20.0,-20.0,7.930303122838131,6,1077,0,False
6652_01,0,0,39.0,-20.0,4.715673542973843,3.6673642917110305,7.064392832404423,3.1096634552761317,4,422,0,False
6654_01,0,1,28.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1086,1,True
6654_02,0,1,12.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1086,1,True
6654_03,0,1,24.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1086,1,True
6655_01,2,1,30.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,422,0,True
6656_01,1,1,34.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,221,0,True
6659_01,2,1,37.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1383,0,True
6660_01,0,0,47.0,7.515195078939422,-20.0,4.245709008894165,1.1293461709907573,4.391796560485724,5,1384,0,False
6662_01,0,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1087,1,False
6662_02,0,1,23.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1087,1,True
6662_03,0,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1087,1,True
6663_01,0,0,20.0,6.992387396858435,3.49237886176038,2.322463480678089,6.891525358489936,-20.0,6,1079,0,False
6663_02,0,0,35.0,5.046215970802455,-20.0,7.659355781184499,4.138118690288648,2.9739670999406997,5,1385,0,False
6664_01,0,0,18.0,-20.0,-20.0,7.983708688885831,-20.0,-20.0,6,1088,1,True
6665_01,1,1,17.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,222,0,True
6665_02,1,0,18.0,1.4354692507258628,8.663984877062056,-20.0,-20.0,5.943798646875966,1,222,0,False
6665_03,1,0,53.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,222,0,True
6665_04,1,0,35.0,-20.0,9.577516948483488,-20.0,-20.0,10.763258290571592,1,222,0,False
6667_01,1,1,48.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,248,1,True
6668_01,0,0,68.0,-20.0,-20.0,7.646631921437987,-20.0,6.2996452671204235,6,1089,1,True
6668_02,0,0,27.0,3.0437121565820573,4.641983560003917,4.802278605744819,8.874770658899335,3.1096634552761317,6,1089,1,False
6669_01,0,0,28.0,3.784142300054421,-20.0,6.617892994788706,6.559790503629295,0.7052984768275498,4,423,0,True
6670_01,0,0,37.0,8.045015397659771,3.8909488171370126,-20.0,-20.0,-20.0,5,1278,1,False
6671_01,2,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1279,1,True
6671_02,2,0,31.0,8.253573287206827,-20.0,6.358882618348501,-20.0,-20.0,5,1279,1,True
6671_03,2,0,14.0,9.156667762419032,-20.0,2.899951292871781,-20.0,-20.0,4,440,1,False
6672_01,2,0,1.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1387,0,True
6672_02,2,0,4.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1387,0,True
6672_03,2,0,30.0,4.8516101359468164,4.751009285764482,8.44514595758173,-20.0,-20.0,4,424,0,False
6672_04,2,1,11.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1387,0,True
6673_01,0,0,45.0,8.917985127736792,-20.0,-20.0,-20.0,2.7366859571119715,4,425,0,False
6674_01,1,0,29.0,-20.0,8.00720662582792,-20.0,9.038215491166737,2.5475640831566606,4,426,0,False
6674_02,1,1,32.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,426,0,True
6674_03,1,1,15.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,426,0,True
6674_04,1,1,25.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,426,0,True
6674_05,1,0,25.0,-20.0,1.4354692507258628,-20.0,8.853166895553038,7.21853060967376,4,426,0,False
6675_01,0,1,60.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1388,0,False
6675_02,0,0,24.0,4.5638528693393905,-20.0,-20.0,-20.0,8.82451809874565,4,427,0,False
6676_01,1,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,3,200,1,True
6680_01,0,0,36.0,6.226202948283232,6.847593019242095,7.3208051350879115,3.8563469108065487,-20.0,6,1082,0,True
6681_01,0,0,22.0,-20.0,7.993825154609657,6.92007369451074,-20.0,2.6458725068107314,5,1280,1,True
6683_01,0,1,32.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1083,0,True
6684_01,1,0,57.0,-20.0,6.178985969060841,-20.0,11.445396280610417,-20.0,2,210,0,False
6684_02,1,0,30.0,-20.0,6.64391750702696,6.747440864408662,5.6328441828295155,7.8730608937924105,2,210,0,True
6684_03,1,0,46.0,-20.0,6.880669540242568,-20.0,9.511770950933963,8.956474892247718,2,210,0,False
6691_01,0,0,28.0,4.583832042146423,6.079398116160177,7.39870018118719,-20.0,6.072927591038706,5,1390,0,True
6692_01,1,1,26.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,256,1,True
6693_01,0,0,55.0,-20.0,-20.0,7.788585460685653,6.479972137880123,-20.0,4,428,0,False
6694_01,0,1,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1084,0,True
6697_01,0,0,20.0,-20.0,0.0,3.8563469108065487,-20.0,7.8911899688040705,6,1085,0,False
6698_01,0,0,31.0,6.2996452671204235,6.690410129539512,-20.0,-20.0,5.450779006841933,5,1393,0,False
6699_01,2,0,13.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,429,0,False
6702_01,0,1,50.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1087,0,True
6706_01,1,1,21.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,224,0,True
6706_02,1,1,25.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,224,0,True
6707_01,0,1,46.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1091,1,True
6708_01,1,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,67,0,True
6708_02,1,0,2.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,67,0,True
6708_03,1,0,36.0,8.242251418174378,7.357681103977909,-20.0,2.043720593757007,8.60049323433691,0,67,0,False
6708_04,1,1,19.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,67,0,True
6708_05,1,1,35.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,67,0,True
6708_06,1,1,41.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,67,0,True
6709_01,0,1,22.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1092,1,True
6711_01,2,0,25.0,6.3482987902219445,6.508667466230619,7.77889116522786,-20.0,-20.0,3,210,0,False
6713_01,0,0,24.0,7.751400025971102,-20.0,-20.0,-20.0,-20.0,5,1395,0,False
6718_01,0,0,37.0,3.1096634552761317,6.294132284477885,-20.0,7.362872813601222,-20.0,6,1088,0,False
6718_02,0,1,5.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1088,0,False
6718_03,0,1,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1088,0,True
6719_01,2,1,41.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1396,0,True
6720_01,1,0,44.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,81,1,True
6721_01,0,1,23.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1095,1,True
6722_01,1,1,28.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,445,1,True
6722_02,1,0,27.0,-20.0,3.8207643412807455,2.322463480678089,9.130862307155493,9.27239226882383,4,445,1,False
6722_03,1,1,40.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,445,1,True
6724_01,1,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,213,0,True
6724_02,1,1,17.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,213,0,True
6725_01,1,0,32.0,-20.0,6.951517682264155,4.543560089073652,10.622704427124598,6.136300720691038,2,214,0,False
6726_01,0,0,29.0,4.697639167749623,4.802278605744819,7.776944569404245,3.9574219454043877,2.899951292871781,6,1089,0,True
6727_01,0,0,29.0,-20.0,6.6694678331806,-20.0,5.801168551464963,6.759366680397132,6,1090,0,True
6729_01,1,0,41.0,-20.0,6.884297407955525,-20.0,9.011167822229282,3.288470166104486,0,82,1,False
6729_02,1,1,48.0,-20.0,-20.0,-20.0,-20.0,-20.0,0,82,1,True
6729_03,1,0,27.0,9.669259470794463,2.899951292871781,-20.0,5.287233601929669,0.7052984768275498,0,82,1,False
6730_01,0,0,14.0,-20.0,1.874470954528848,7.921504762374304,4.296280880781338,-20.0,6,1096,1,True
6731_01,0,0,32.0,9.91175348224086,0.7052984768275498,-20.0,-20.0,-20.0,5,1397,0,False
6734_01,1,0,47.0,-20.0,9.688628811757738,-20.0,7.692752335033077,2.1913894413569,2,249,1,True
6734_02,1,1,14.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,249,1,True
6734_03,1,1,37.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,249,1,True
6734_04,1,1,33.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,249,1,True
6736_01,2,0,33.0,8.70209004100316,-20.0,3.394641124207509,8.133216414884883,1.874470954528848,3,203,1,True
6739_01,0,0,44.0,-20.0,7.77889116522786,5.885553638464307,-20.0,-20.0,6,1097,1,True
6741_01,0,0,37.0,-20.0,8.497538150497194,1.4354692507258628,7.160050023633997,4.751009285764482,6,1098,1,True
6741_02,0,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1286,1,False
6742_01,0,0,33.0,8.610522475589265,0.7052984768275498,-20.0,-20.0,0.0,5,1287,1,True
6744_01,2,0,21.0,8.560842525217495,-20.0,8.41001741827551,-20.0,1.1293461709907573,5,1399,0,False
6744_02,2,0,38.0,9.024751518471374,2.9739670999406997,4.020565418446158,-20.0,4.271245188779983,5,1399,0,False
6744_03,2,0,16.0,8.663984877062056,-20.0,9.641165403549108,-20.0,-20.0,3,212,0,False
6744_04,2,1,58.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,431,0,False
6744_05,2,0,41.0,8.513023829111816,7.858394586212263,5.605684937020293,-20.0,-20.0,4,431,0,False
6745_01,0,0,28.0,7.406262982746481,-20.0,7.291152860053642,-20.0,-20.0,5,1400,0,False
6746_01,0,1,28.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1092,0,True
6747_01,1,1,31.0,-20.0,-20.0,-20.0,-20.0,-20.0,2,215,0,True
6748_01,2,1,27.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1289,1,True
6748_02,2,0,7.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1289,1,True
6748_03,2,0,25.0,8.931522552622457,3.6673642917110305,1.874470954528848,-20.0,-20.0,5,1289,1,False
6748_04,2,0,34.0,7.204132945614622,-20.0,6.425778053473038,4.1930499082957615,7.391097507089559,3,205,1,False
6749_01,0,0,21.0,-20.0,2.7366859571119715,7.959829770693194,-20.0,-20.0,6,1093,0,True
6750_01,0,0,29.0,-20.0,5.114016539263259,7.064392832404423,0.0,6.858704730314078,6,1094,0,False
6751_01,2,1,23.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1290,1,True
6751_02,2,1,31.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,446,1,False
6753_01,1,1,50.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,226,0,True
6753_02,1,0,25.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,226,0,False
6754_01,1,0,25.0,-20.0,10.35560842381168,-20.0,0.7052984768275498,8.09605834842947,2,250,1,True
6756_01,0,0,23.0,-20.0,-20.0,2.6458725068107314,7.802050425654383,3.1722217403692636,5,1402,0,False
6756_02,0,0,46.0,-20.0,-20.0,7.834244405643616,1.4354692507258628,1.874470954528848,6,1095,0,True
6756_03,0,0,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1095,0,True
6757_01,2,0,53.0,9.220461436449977,-20.0,7.616502853209659,-20.0,-20.0,5,1292,1,False
6758_01,0,0,25.0,4.835372329334334,7.5383273542097795,-20.0,-20.0,3.49237886176038,5,1403,0,False
6760_01,2,0,30.0,4.3449285610545125,-20.0,8.70209004100316,-20.0,1.6759677346873627,5,1404,0,True
6761_01,2,1,18.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1405,0,True
6761_02,2,0,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,4,432,0,False
6762_01,0,0,54.0,-20.0,7.75930755551481,-20.0,-20.0,-20.0,5,1293,1,False
6763_01,0,0,20.0,-20.0,5.140191550360599,7.8001344300087325,3.5384934557948426,5.227932634005115,6,1097,0,True
6764_01,2,0,32.0,9.81433953168642,4.543560089073652,7.743449452765834,-20.0,-20.0,5,1294,1,False
6764_02,2,0,31.0,4.835372329334334,-20.0,9.513618188472922,5.203450612683875,3.394641124207509,5,1294,1,True
6765_01,2,1,55.0,-20.0,-20.0,-20.0,-20.0,-20.0,5,1295,1,True
6766_01,0,0,16.0,6.982279734147368,-20.0,1.1293461709907573,-20.0,5.577967076896121,6,1098,0,False
6766_02,0,1,0.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1098,0,True
6766_03,0,1,3.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1098,0,True
6773_01,0,0,33.0,4.245709008894165,-20.0,-20.0,7.889387105687573,9.86920189248461,5,1407,0,False
6774_01,0,1,45.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1100,0,True
6774_02,0,1,6.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1100,0,False
6774_03,0,0,33.0,-20.0,-20.0,7.75930755551481,-20.0,-20.0,5,1408,0,False
6775_01,0,1,14.0,-20.0,-20.0,-20.0,-20.0,-20.0,6,1101,1,True
6776_01,0,0,24.0,0.0,-20.0,-20.0,7.733449968422703,-20.0,5,1409,0,False
6778_01,0,0,47.0,-20.0,7.862074936400726,-20.0,-20.0,8.747394456560219,5,1299,1,False
6779_01,1,0,37.0,-20.0,11.330422733225673,6.460508376024121,0.0,6.694561374830117,1,258,1,True
6779_02,1,1,14.0,-20.0,-20.0,-20.0,-20.0,-20.0,1,258,1,True
